gene	both	hs	ctrl	sig	sigexon	signotexon	snptype
FBgn0010356	0	0	0	0	0	0	notsig
FBgn0033564	0	0	0	0	0	0	notsig
FBgn0061356	0	0	0	0	0	0	notsig
FBgn0033566	0	0	0	0	0	0	notsig
FBgn0262412	0	0	0	0	0	0	notsig
FBgn0050020	1	0	0	1	1	0	exon
FBgn0017414	0	0	0	0	0	0	notsig
FBgn0033569	0	0	0	0	0	0	notsig
FBgn0033570	0	1	0	1	1	0	exon
FBgn0033571	0	0	0	0	0	0	notsig
FBgn0033572	1	0	0	1	1	0	exon
FBgn0033573	0	0	0	0	0	1	noexon
FBgn0033574	0	0	0	0	0	1	noexon
FBgn0266763	1	0	0	1	1	0	exon
FBgn0040765	1	1	1	1	0	1	noexon
FBgn0262817	0	0	0	0	0	0	notsig
FBgn0262818	0	0	0	0	0	0	notsig
FBgn0050489	0	0	0	0	0	0	notsig
FBgn0053503	0	0	0	0	0	0	notsig
FBgn0033578	1	0	0	1	1	0	exon
FBgn0033579	0	0	0	0	0	0	notsig
FBgn0033580	0	0	0	0	0	0	notsig
FBgn0033581	0	0	0	0	0	0	notsig
FBgn0040764	0	0	0	0	0	0	notsig
FBgn0003396	1	1	0	1	0	1	noexon
FBgn0033582	0	0	0	0	0	0	notsig
FBgn0037084	1	0	0	1	1	0	exon
FBgn0033584	0	0	0	0	0	0	notsig
FBgn0050021	0	1	0	1	1	0	exon
FBgn0033587	0	1	0	1	1	0	exon
FBgn0033588	0	0	0	0	0	0	notsig
FBgn0033589	0	0	0	0	0	0	notsig
FBgn0033590	0	0	0	0	0	0	notsig
FBgn0085253	0	0	0	0	0	0	notsig
FBgn0033591	0	0	0	0	0	0	notsig
FBgn0033592	1	0	0	1	1	0	exon
FBgn0033593	0	0	0	0	0	0	notsig
FBgn0033594	0	0	0	0	0	0	notsig
FBgn0085254	0	0	0	0	0	0	notsig
FBgn0050029	0	0	0	0	0	0	notsig
FBgn0085256	0	0	0	0	0	0	notsig
FBgn0262572	0	0	0	0	0	0	notsig
FBgn0026386	0	0	0	0	0	0	notsig
FBgn0033597	0	0	0	0	0	0	notsig
FBgn0033598	1	0	0	1	1	0	exon
FBgn0033599	0	0	0	0	0	0	notsig
FBgn0033600	0	0	0	0	0	0	notsig
FBgn0033601	0	0	0	0	0	1	noexon
FBgn0033602	0	0	0	0	0	0	notsig
FBgn0033603	0	0	0	0	0	0	notsig
FBgn0010423	1	1	0	1	1	1	both
FBgn0086519	0	0	0	0	0	0	notsig
FBgn0033605	0	0	0	0	0	0	notsig
FBgn0041174	0	0	0	0	0	0	notsig
FBgn0033607	0	0	0	0	0	0	notsig
FBgn0033608	0	0	0	0	0	0	notsig
FBgn0033609	0	0	0	0	0	0	notsig
FBgn0033610	0	0	0	0	0	0	notsig
FBgn0015582	0	0	0	0	0	0	notsig
FBgn0050033	0	0	0	0	0	0	notsig
FBgn0259238	0	0	0	0	0	0	notsig
FBgn0033615	0	0	0	0	0	0	notsig
FBgn0033614	0	0	0	0	0	0	notsig
FBgn0025373	0	0	0	0	0	0	notsig
FBgn0033616	0	0	0	0	0	0	notsig
FBgn0016047	1	0	0	1	1	1	both
FBgn0262574	0	0	0	0	0	0	notsig
FBgn0026385	0	0	0	0	0	0	notsig
FBgn0003382	0	0	0	0	0	0	notsig
FBgn0043470	0	0	0	0	0	0	notsig
FBgn0043471	0	0	0	0	0	0	notsig
FBgn0011556	0	0	0	0	0	0	notsig
FBgn0011554	0	0	0	0	0	0	notsig
FBgn0011555	0	0	0	0	0	0	notsig
FBgn0003863	0	0	0	0	0	0	notsig
FBgn0010357	0	0	0	0	0	0	notsig
FBgn0033623	0	0	0	0	0	0	notsig
FBgn0015001	0	0	0	0	0	0	notsig
FBgn0011987	0	0	0	0	0	0	notsig
FBgn0033624	0	0	0	0	0	0	notsig
FBgn0001276	0	0	0	0	0	0	notsig
FBgn0024188	0	0	0	0	0	0	notsig
FBgn0041241	0	0	0	0	0	0	notsig
FBgn0033627	0	0	0	0	0	0	notsig
FBgn0021795	0	0	0	0	0	0	notsig
FBgn0033628	0	0	0	0	0	0	notsig
FBgn0033629	0	1	0	1	0	1	noexon
FBgn0033631	0	0	0	0	0	0	notsig
FBgn0082585	0	0	0	0	0	0	notsig
FBgn0050022	0	0	0	0	0	0	notsig
FBgn0050506	0	1	0	1	0	1	noexon
FBgn0266573	0	0	0	0	0	0	notsig
FBgn0033633	1	0	0	1	1	0	exon
FBgn0050026	0	0	0	0	0	0	notsig
FBgn0054054	0	0	0	0	0	0	notsig
FBgn0015872	1	0	0	1	0	1	noexon
FBgn0040503	1	0	0	1	1	0	exon
FBgn0264271	0	0	0	0	0	0	notsig
FBgn0033635	0	1	0	1	0	1	noexon
FBgn0260499	0	0	0	0	0	0	notsig
FBgn0000581	1	0	0	1	1	0	exon
FBgn0001269	1	1	0	1	0	1	noexon
FBgn0000577	0	0	0	0	0	1	noexon
FBgn0033636	0	0	0	0	0	0	notsig
FBgn0082993	0	0	0	0	0	0	notsig
FBgn0264508	0	0	0	0	0	0	notsig
FBgn0086712	0	0	0	0	0	0	notsig
FBgn0033638	1	0	0	1	1	0	exon
FBgn0033639	1	0	0	1	1	0	exon
FBgn0085257	0	0	0	0	0	0	notsig
FBgn0050254	0	0	0	0	0	0	notsig
FBgn0044020	1	1	0	1	0	1	noexon
FBgn0033640	0	0	0	0	0	0	notsig
FBgn0050035	1	0	0	1	1	0	exon
FBgn0033644	1	1	0	1	1	0	exon
FBgn0040491	0	0	0	0	0	0	notsig
FBgn0033645	0	0	0	0	0	0	notsig
FBgn0010516	0	0	0	0	0	0	notsig
FBgn0062449	0	0	0	0	0	0	notsig
FBgn0053471	0	0	0	0	0	0	notsig
FBgn0033648	0	0	0	0	0	0	notsig
FBgn0266926	0	0	0	0	0	0	notsig
FBgn0033649	0	0	0	0	0	0	notsig
FBgn0033652	1	0	0	1	0	1	noexon
FBgn0033650	0	0	0	0	0	0	notsig
FBgn0260007	0	0	0	0	0	0	notsig
FBgn0033651	0	0	0	0	0	0	notsig
FBgn0033653	0	0	0	0	0	0	notsig
FBgn0033654	0	0	0	0	0	0	notsig
FBgn0259832	0	0	0	0	0	0	notsig
FBgn0033656	0	0	0	0	0	0	notsig
FBgn0262819	0	0	0	0	0	0	notsig
FBgn0265363	0	0	0	0	0	0	notsig
FBgn0033657	0	0	0	0	0	0	notsig
FBgn0013756	0	0	0	0	0	0	notsig
FBgn0085259	0	0	0	0	0	0	notsig
FBgn0033658	0	0	0	0	0	0	notsig
FBgn0033659	0	0	0	0	0	0	notsig
FBgn0260436	0	0	0	0	0	0	notsig
FBgn0260437	0	0	0	0	0	0	notsig
FBgn0033661	0	1	0	1	1	0	exon
FBgn0260932	0	0	0	0	0	0	notsig
FBgn0033663	0	1	0	1	1	0	exon
FBgn0260959	0	0	0	0	0	0	notsig
FBgn0033665	0	0	0	0	0	0	notsig
FBgn0033667	0	0	0	0	0	0	notsig
FBgn0265364	0	0	0	0	0	0	notsig
FBgn0265371	0	0	0	0	0	0	notsig
FBgn0033668	0	0	0	0	0	0	notsig
FBgn0033669	0	0	0	0	0	0	notsig
FBgn0026573	0	0	0	0	0	0	notsig
FBgn0050036	0	0	0	0	0	0	notsig
FBgn0050037	0	1	0	1	1	0	exon
FBgn0053145	0	0	0	0	0	0	notsig
FBgn0011704	1	0	0	1	0	1	noexon
FBgn0033672	0	0	0	0	0	0	notsig
FBgn0033673	0	0	0	0	0	0	notsig
FBgn0266858	0	0	0	0	0	0	notsig
FBgn0266857	0	0	0	0	0	0	notsig
FBgn0004839	1	0	0	1	0	1	noexon
FBgn0265365	0	0	0	0	0	0	notsig
FBgn0267728	0	0	0	0	0	0	notsig
FBgn0259985	1	0	0	1	1	0	exon
FBgn0260012	0	0	0	0	0	0	notsig
FBgn0033677	0	0	0	0	0	0	notsig
FBgn0010339	0	0	0	0	0	0	notsig
FBgn0004463	1	0	0	1	1	1	both
FBgn0024732	0	0	0	0	0	0	notsig
FBgn0050039	0	0	0	0	0	0	notsig
FBgn0265373	0	0	0	0	0	0	notsig
FBgn0028407	1	0	0	1	0	1	noexon
FBgn0033679	1	0	0	1	0	1	noexon
FBgn0033680	0	0	0	0	0	0	notsig
FBgn0086677	1	0	0	1	0	1	noexon
FBgn0033683	0	0	0	0	0	1	noexon
FBgn0027495	0	0	0	0	0	0	notsig
FBgn0033685	0	0	0	0	0	0	notsig
FBgn0033686	0	0	0	0	0	0	notsig
FBgn0027504	0	0	0	0	0	0	notsig
FBgn0033688	0	0	0	0	0	0	notsig
FBgn0085261	0	0	0	0	0	0	notsig
FBgn0014184	0	0	0	0	0	0	notsig
FBgn0267913	0	0	0	0	0	0	notsig
FBgn0033693	0	0	0	0	0	0	notsig
FBgn0053964	0	0	0	0	0	0	notsig
FBgn0025454	1	0	0	1	1	0	exon
FBgn0033697	0	0	0	0	0	0	notsig
FBgn0033698	0	0	0	0	0	0	notsig
FBgn0266814	0	0	0	0	0	0	notsig
FBgn0020377	0	0	0	0	0	0	notsig
FBgn0033701	0	0	0	0	0	0	notsig
FBgn0033702	0	0	0	0	0	0	notsig
FBgn0265372	0	0	0	0	0	0	notsig
FBgn0033703	0	0	0	0	0	0	notsig
FBgn0263020	0	0	0	0	0	0	notsig
FBgn0263021	0	0	0	0	0	0	notsig
FBgn0262889	0	0	0	0	0	0	notsig
FBgn0033705	0	0	0	0	0	0	notsig
FBgn0033706	0	0	0	0	0	0	notsig
FBgn0000253	0	0	0	0	0	0	notsig
FBgn0261611	1	1	0	1	1	0	exon
FBgn0266809	0	0	0	0	0	0	notsig
FBgn0033708	1	1	0	1	1	0	exon
FBgn0061197	0	0	0	0	0	0	notsig
FBgn0033710	1	1	0	1	0	1	noexon
FBgn0050203	1	0	0	1	1	0	exon
FBgn0050046	0	0	0	0	0	0	notsig
FBgn0265375	0	0	0	0	0	0	notsig
FBgn0033712	0	0	0	0	0	0	notsig
FBgn0033713	0	0	0	0	0	0	notsig
FBgn0264560	0	0	0	0	0	0	notsig
FBgn0033717	0	0	0	0	0	0	notsig
FBgn0266111	1	0	0	1	1	0	exon
FBgn0050047	0	0	0	0	0	0	notsig
FBgn0050049	0	0	0	0	0	0	notsig
FBgn0050043	0	0	0	0	0	0	notsig
FBgn0053013	0	0	0	0	0	0	notsig
FBgn0053012	0	0	0	0	0	0	notsig
FBgn0033720	0	0	0	0	0	0	notsig
FBgn0033721	0	0	0	0	0	0	notsig
FBgn0050045	0	0	0	0	0	0	notsig
FBgn0050042	0	0	0	0	0	0	notsig
FBgn0033723	0	0	0	0	0	0	notsig
FBgn0033724	1	0	0	1	0	1	noexon
FBgn0033725	0	0	0	0	0	0	notsig
FBgn0033726	0	0	0	0	0	0	notsig
FBgn0033727	0	0	0	0	0	0	notsig
FBgn0050048	1	0	0	1	1	0	exon
FBgn0033728	1	0	0	1	1	0	exon
FBgn0033729	0	0	0	0	0	0	notsig
FBgn0033730	0	0	0	0	0	0	notsig
FBgn0050050	0	0	0	0	0	0	notsig
FBgn0053626	0	0	0	0	0	0	notsig
FBgn0053627	0	0	0	0	0	0	notsig
FBgn0033731	0	0	0	0	0	0	notsig
FBgn0033732	0	0	0	0	0	0	notsig
FBgn0261853	0	0	0	0	0	0	notsig
FBgn0267691	0	0	0	0	0	0	notsig
FBgn0033733	1	0	0	1	1	0	exon
FBgn0033734	0	0	0	0	0	0	notsig
FBgn0033735	0	0	0	0	0	0	notsig
FBgn0033736	0	0	0	0	0	0	notsig
FBgn0033737	0	0	0	0	0	0	notsig
FBgn0262840	0	0	0	0	0	0	notsig
FBgn0033738	1	0	0	1	1	0	exon
FBgn0050051	0	0	0	0	0	0	notsig
FBgn0033739	1	1	0	1	0	1	noexon
FBgn0050334	0	0	0	0	0	0	notsig
FBgn0010238	1	0	0	1	1	1	both
FBgn0033740	0	0	0	0	0	0	notsig
FBgn0033741	0	0	0	0	0	0	notsig
FBgn0033742	0	0	0	0	0	0	notsig
FBgn0033744	1	0	0	1	1	1	both
FBgn0085263	1	0	0	1	1	0	exon
FBgn0045063	0	0	0	0	0	0	notsig
FBgn0050044	0	0	0	0	0	0	notsig
FBgn0033748	0	0	0	0	0	0	notsig
FBgn0033749	0	0	0	0	0	0	notsig
FBgn0033750	0	0	0	0	0	0	notsig
FBgn0033751	0	0	0	0	0	0	notsig
FBgn0033752	0	0	0	0	0	0	notsig
FBgn0053632	0	0	0	0	0	0	notsig
FBgn0011592	1	0	0	1	1	1	both
FBgn0053752	0	0	0	0	0	0	notsig
FBgn0050056	0	0	0	0	0	0	notsig
FBgn0053775	0	0	0	0	0	0	notsig
FBgn0033753	0	0	0	0	0	0	notsig
FBgn0033754	0	0	0	0	0	0	notsig
FBgn0003527	0	0	0	0	0	0	notsig
FBgn0033755	0	0	0	0	0	0	notsig
FBgn0022764	1	1	0	1	1	1	both
FBgn0050055	0	0	0	0	0	0	notsig
FBgn0027356	0	0	0	0	0	0	notsig
FBgn0264510	0	0	0	0	0	0	notsig
FBgn0266487	0	0	0	0	0	0	notsig
FBgn0004435	0	0	0	0	0	0	notsig
FBgn0050054	0	0	0	0	0	0	notsig
FBgn0033756	0	0	0	0	0	0	notsig
FBgn0033757	1	0	0	1	1	0	exon
FBgn0028683	0	0	0	0	0	0	notsig
FBgn0061359	0	0	0	0	0	0	notsig
FBgn0061360	0	0	0	0	0	0	notsig
FBgn0011604	0	0	0	0	0	0	notsig
FBgn0033760	0	0	0	0	0	0	notsig
FBgn0033761	0	1	0	1	1	0	exon
FBgn0033762	1	0	0	1	0	1	noexon
FBgn0033763	0	0	0	0	0	0	notsig
FBgn0261673	1	0	0	1	0	1	noexon
FBgn0261625	1	0	0	1	1	1	both
FBgn0033766	0	0	0	0	0	0	notsig
FBgn0033767	0	0	0	0	0	0	notsig
FBgn0050053	0	0	0	0	0	0	notsig
FBgn0050052	0	0	0	0	0	0	notsig
FBgn0033769	0	0	0	0	0	1	noexon
FBgn0033770	0	0	0	0	0	0	notsig
FBgn0261545	1	1	0	1	0	1	noexon
FBgn0033773	1	0	0	1	1	0	exon
FBgn0026619	0	0	0	0	0	0	notsig
FBgn0026741	0	0	0	0	0	0	notsig
FBgn0011227	0	0	0	0	0	0	notsig
FBgn0020930	0	0	0	0	0	0	notsig
FBgn0086904	0	0	0	0	0	0	notsig
FBgn0033774	0	0	0	0	0	0	notsig
FBgn0266804	0	0	0	0	0	0	notsig
FBgn0003326	1	0	0	1	1	0	exon
FBgn0266630	0	0	0	0	0	0	notsig
FBgn0040755	0	1	0	1	0	1	noexon
FBgn0265646	0	0	0	0	0	0	notsig
FBgn0033775	0	0	0	0	0	0	notsig
FBgn0028963	0	0	0	0	0	0	notsig
FBgn0250842	0	0	0	0	0	0	notsig
FBgn0050488	1	0	0	1	1	0	exon
FBgn0050486	0	0	0	0	0	0	notsig
FBgn0267024	0	0	0	0	0	0	notsig
FBgn0033777	0	0	0	0	0	0	notsig
FBgn0266633	0	0	0	0	0	0	notsig
FBgn0000181	0	0	0	0	0	0	notsig
FBgn0263446	1	0	0	1	0	1	noexon
FBgn0033778	1	0	0	1	0	1	noexon
FBgn0025692	0	0	0	0	0	0	notsig
FBgn0263445	0	0	0	0	0	0	notsig
FBgn0002069	0	0	0	0	0	0	notsig
FBgn0013305	0	0	0	0	0	0	notsig
FBgn0266634	0	0	0	0	0	0	notsig
FBgn0003975	1	0	0	1	0	1	noexon
FBgn0267957	0	0	0	0	0	0	notsig
FBgn0285940	0	0	0	0	0	0	notsig
FBgn0285941	0	0	0	0	0	0	notsig
FBgn0265654	0	0	0	0	0	0	notsig
FBgn0010488	0	0	0	0	0	0	notsig
FBgn0033781	0	0	0	0	0	0	notsig
FBgn0033782	1	0	0	1	1	0	exon
FBgn0033783	0	0	0	0	0	0	notsig
FBgn0033784	1	0	0	1	1	0	exon
FBgn0033785	1	0	0	1	1	0	exon
FBgn0050487	0	0	0	0	0	0	notsig
FBgn0004512	1	0	0	1	1	0	exon
FBgn0265186	1	0	0	1	0	1	noexon
FBgn0265185	1	0	0	1	1	0	exon
FBgn0033787	1	0	0	1	1	1	both
FBgn0005624	1	0	0	1	1	1	both
FBgn0265427	0	0	0	0	0	0	notsig
FBgn0053798	0	0	0	0	0	0	notsig
FBgn0265623	0	0	0	0	0	1	noexon
FBgn0033788	1	0	0	1	1	1	both
FBgn0033789	0	0	0	0	0	0	notsig
FBgn0033791	1	0	0	1	0	1	noexon
FBgn0265429	0	0	0	0	0	1	noexon
FBgn0033792	1	0	0	1	0	1	noexon
FBgn0033793	0	0	0	0	0	0	notsig
FBgn0033794	0	0	0	0	0	0	notsig
FBgn0259876	0	0	0	0	0	0	notsig
FBgn0263998	0	0	0	0	0	0	notsig
FBgn0020370	0	0	0	0	0	0	notsig
FBgn0085468	0	0	0	0	0	0	notsig
FBgn0020391	0	1	0	1	1	0	exon
FBgn0033798	0	0	0	0	0	0	notsig
FBgn0033799	0	0	0	0	0	0	notsig
FBgn0086532	0	0	0	0	0	0	notsig
FBgn0266635	0	0	0	0	0	0	notsig
FBgn0053138	0	0	0	0	0	0	notsig
FBgn0053137	0	0	0	0	0	0	notsig
FBgn0033802	0	0	0	0	0	0	notsig
FBgn0028991	0	0	0	0	0	0	notsig
FBgn0053182	1	0	0	1	0	1	noexon
FBgn0027079	0	0	0	0	0	0	notsig
FBgn0005654	0	0	0	0	0	0	notsig
FBgn0085344	0	0	0	0	0	0	notsig
FBgn0033806	0	0	0	0	0	0	notsig
FBgn0050058	0	0	0	0	0	0	notsig
FBgn0085264	0	0	0	0	0	0	notsig
FBgn0085341	0	0	0	0	0	0	notsig
FBgn0033807	0	0	0	0	0	0	notsig
FBgn0033808	0	0	0	0	0	0	notsig
FBgn0033809	0	0	0	0	0	0	notsig
FBgn0033810	0	0	0	0	0	0	notsig
FBgn0040754	0	0	0	0	0	0	notsig
FBgn0043010	0	0	0	0	0	0	notsig
FBgn0011763	0	0	0	0	0	0	notsig
FBgn0033812	0	0	0	0	0	0	notsig
FBgn0033813	0	0	0	0	0	0	notsig
FBgn0033814	0	0	0	0	0	0	notsig
FBgn0033815	0	1	0	1	1	0	exon
FBgn0033816	0	0	0	0	0	0	notsig
FBgn0033817	0	0	0	0	0	0	notsig
FBgn0266816	0	0	0	0	0	0	notsig
FBgn0002789	1	0	0	1	1	0	exon
FBgn0033818	0	0	0	0	0	0	notsig
FBgn0033819	0	0	0	0	0	0	notsig
FBgn0265443	0	0	0	0	0	0	notsig
FBgn0033820	0	0	0	0	0	0	notsig
FBgn0033821	0	0	0	0	0	0	notsig
FBgn0259219	0	0	0	0	0	0	notsig
FBgn0052843	0	0	0	0	0	0	notsig
FBgn0033826	0	0	0	0	0	0	notsig
FBgn0033827	0	1	0	1	1	1	both
FBgn0265104	0	1	0	1	0	1	noexon
FBgn0033828	0	0	0	0	0	0	notsig
FBgn0266851	0	0	0	0	0	1	noexon
FBgn0033830	0	0	0	0	0	1	noexon
FBgn0263774	0	0	0	0	0	1	noexon
FBgn0041579	0	0	0	0	0	0	notsig
FBgn0033834	0	0	0	0	0	0	notsig
FBgn0033836	0	0	0	0	0	0	notsig
FBgn0259221	1	1	0	1	1	1	both
FBgn0265272	0	1	0	1	1	0	exon
FBgn0050065	0	0	0	0	0	0	notsig
FBgn0019928	1	0	0	1	1	0	exon
FBgn0013765	1	0	0	1	1	0	exon
FBgn0050062	0	0	0	0	0	0	notsig
FBgn0086757	1	0	0	1	1	0	exon
FBgn0000119	1	1	0	1	1	0	exon
FBgn0262821	0	0	0	0	0	0	notsig
FBgn0033842	0	0	0	0	0	0	notsig
FBgn0040477	0	0	0	0	0	0	notsig
FBgn0033844	0	0	0	0	0	0	notsig
FBgn0004638	0	0	0	0	0	0	notsig
FBgn0033845	0	0	0	0	0	0	notsig
FBgn0033846	1	1	0	1	1	0	exon
FBgn0024556	0	0	0	0	0	0	notsig
FBgn0260964	1	1	0	1	0	1	noexon
FBgn0033848	0	0	0	0	0	0	notsig
FBgn0033850	0	0	0	0	0	0	notsig
FBgn0033851	1	0	0	1	1	0	exon
FBgn0011896	0	0	0	0	0	0	notsig
FBgn0033853	1	0	0	1	1	1	both
FBgn0053156	0	0	0	0	0	0	notsig
FBgn0014877	0	0	0	0	0	0	notsig
FBgn0033855	1	0	0	1	1	0	exon
FBgn0263459	0	0	0	0	0	0	notsig
FBgn0033856	1	0	0	1	1	0	exon
FBgn0261989	0	0	0	0	0	0	notsig
FBgn0261990	0	1	0	1	1	0	exon
FBgn0265496	0	0	0	0	0	0	notsig
FBgn0265497	0	0	0	0	0	0	notsig
FBgn0027581	1	1	0	1	1	1	both
FBgn0266489	1	1	0	1	1	1	both
FBgn0033859	0	0	0	0	0	0	notsig
FBgn0033860	0	0	0	0	0	0	notsig
FBgn0262360	0	0	0	0	0	0	notsig
FBgn0085265	0	0	0	0	0	0	notsig
FBgn0033861	0	0	0	0	0	0	notsig
FBgn0000633	1	1	1	1	1	1	both
FBgn0033862	0	0	0	0	0	0	notsig
FBgn0033863	1	1	0	1	1	0	exon
FBgn0033864	0	0	0	0	0	0	notsig
FBgn0266391	0	0	0	0	0	0	notsig
FBgn0266392	0	0	0	0	0	0	notsig
FBgn0033865	0	0	0	0	0	0	notsig
FBgn0033866	1	0	0	1	1	0	exon
FBgn0033867	1	0	0	1	1	1	both
FBgn0033868	0	0	0	0	0	0	notsig
FBgn0264358	0	0	0	0	0	0	notsig
FBgn0264359	0	0	0	0	0	0	notsig
FBgn0033869	0	0	0	0	0	0	notsig
FBgn0261041	1	0	0	1	0	1	noexon
FBgn0000662	0	0	0	0	0	0	notsig
FBgn0033872	0	0	0	0	0	0	notsig
FBgn0033873	0	0	0	0	0	0	notsig
FBgn0033874	0	0	0	0	0	0	notsig
FBgn0033875	0	0	0	0	0	0	notsig
FBgn0033876	0	0	0	0	0	0	notsig
FBgn0050484	0	0	0	0	0	0	notsig
FBgn0050485	1	0	0	1	1	0	exon
FBgn0033879	0	0	0	0	0	0	notsig
FBgn0033880	0	0	0	0	0	0	notsig
FBgn0265498	1	0	0	1	0	1	noexon
FBgn0086356	0	0	0	0	0	0	notsig
FBgn0263697	0	0	0	0	0	0	notsig
FBgn0033883	0	0	0	0	0	0	notsig
FBgn0033884	0	0	0	0	0	0	notsig
FBgn0013733	1	1	0	1	1	1	both
FBgn0033885	1	0	0	1	1	0	exon
FBgn0262739	1	1	0	1	1	0	exon
FBgn0050481	0	0	0	0	0	0	notsig
FBgn0053155	0	0	0	0	0	0	notsig
FBgn0033886	0	1	0	1	0	1	noexon
FBgn0013770	0	0	0	0	0	0	notsig
FBgn0261975	0	0	0	0	0	0	notsig
FBgn0275436	0	0	0	0	0	0	notsig
FBgn0033887	0	0	0	0	0	0	notsig
FBgn0033888	0	0	0	0	0	0	notsig
FBgn0033889	0	0	0	0	0	0	notsig
FBgn0033890	0	0	0	0	0	0	notsig
FBgn0033891	0	0	0	0	0	0	notsig
FBgn0020620	0	0	0	0	0	0	notsig
FBgn0002643	1	1	0	1	0	1	noexon
FBgn0033893	0	0	0	0	0	0	notsig
FBgn0040752	1	0	0	1	0	1	noexon
FBgn0259183	0	0	0	0	0	0	notsig
FBgn0259184	0	0	0	0	0	0	notsig
FBgn0262215	0	0	0	0	0	0	notsig
FBgn0033897	0	0	0	0	0	0	notsig
FBgn0086895	0	0	0	0	0	0	notsig
FBgn0033899	0	0	0	0	0	0	notsig
FBgn0033900	1	0	0	1	1	0	exon
FBgn0033901	0	0	0	0	0	0	notsig
FBgn0033902	0	0	0	0	0	0	notsig
FBgn0033903	0	0	0	0	0	0	notsig
FBgn0033904	1	0	0	1	1	0	exon
FBgn0033905	0	0	0	0	0	0	notsig
FBgn0265499	0	0	0	0	0	0	notsig
FBgn0033906	0	0	0	0	0	0	notsig
FBgn0033907	0	0	0	0	0	0	notsig
FBgn0000289	0	0	0	0	0	0	notsig
FBgn0050069	1	1	0	1	1	0	exon
FBgn0033911	0	0	0	0	0	0	notsig
FBgn0005613	0	0	0	0	0	0	notsig
FBgn0033912	0	0	0	0	0	0	notsig
FBgn0033913	0	0	0	0	0	0	notsig
FBgn0261276	0	0	0	0	0	0	notsig
FBgn0262427	0	0	0	0	0	0	notsig
FBgn0033915	0	0	0	0	0	0	notsig
FBgn0033916	0	0	0	0	0	0	notsig
FBgn0033917	0	0	0	0	0	0	notsig
FBgn0010241	0	0	0	0	0	0	notsig
FBgn0001220	0	0	0	0	0	0	notsig
FBgn0033918	0	0	0	0	0	0	notsig
FBgn0027538	0	0	0	0	0	0	notsig
FBgn0033919	0	0	0	0	0	0	notsig
FBgn0261270	0	0	0	0	0	0	notsig
FBgn0261269	0	0	0	0	0	0	notsig
FBgn0263397	1	1	0	1	1	1	both
FBgn0033921	0	0	0	0	0	0	notsig
FBgn0085408	0	1	0	1	1	0	exon
FBgn0033924	0	1	0	1	1	0	exon
FBgn0033925	0	0	0	0	0	0	notsig
FBgn0033926	0	0	0	0	0	0	notsig
FBgn0033928	0	0	0	0	0	0	notsig
FBgn0033929	0	0	0	0	0	0	notsig
FBgn0085213	0	0	0	0	0	0	notsig
FBgn0085471	0	0	0	0	0	0	notsig
FBgn0085472	0	0	0	0	0	0	notsig
FBgn0085473	0	0	0	0	0	0	notsig
FBgn0050067	0	0	0	0	0	0	notsig
FBgn0050072	0	0	0	0	0	0	notsig
FBgn0050073	0	0	0	0	0	0	notsig
FBgn0050074	0	0	0	0	0	0	notsig
FBgn0085214	0	0	0	0	0	0	notsig
FBgn0033931	0	0	0	0	0	0	notsig
FBgn0050075	0	0	0	0	0	0	notsig
FBgn0033932	0	0	0	0	0	0	notsig
FBgn0033933	0	0	0	0	0	0	notsig
FBgn0265500	0	0	0	0	0	0	notsig
FBgn0033934	0	0	0	0	0	0	notsig
FBgn0033935	0	0	0	0	0	0	notsig
FBgn0033936	0	1	0	1	1	0	exon
FBgn0013725	0	1	0	1	0	1	noexon
FBgn0266815	0	0	0	0	0	0	notsig
FBgn0284250	0	0	0	0	0	0	notsig
FBgn0265655	0	0	0	0	0	0	notsig
FBgn0267824	0	0	0	0	0	0	notsig
FBgn0024698	0	0	0	0	0	0	notsig
FBgn0261823	0	0	0	0	0	0	notsig
FBgn0033942	0	0	0	0	0	0	notsig
FBgn0265974	1	0	1	1	0	1	noexon
FBgn0050076	0	0	0	0	0	0	notsig
FBgn0010397	0	0	0	0	0	0	notsig
FBgn0033943	0	0	0	0	0	0	notsig
FBgn0019938	1	0	0	1	1	0	exon
FBgn0050077	0	0	0	0	0	0	notsig
FBgn0003742	0	0	0	0	0	0	notsig
FBgn0033945	0	0	0	0	0	0	notsig
FBgn0053468	0	0	0	0	0	0	notsig
FBgn0026427	0	1	0	1	1	0	exon
FBgn0010638	0	0	0	0	0	0	notsig
FBgn0033948	0	0	0	0	0	0	notsig
FBgn0083123	0	0	0	0	0	0	notsig
FBgn0033949	0	0	0	0	0	0	notsig
FBgn0261632	0	0	0	0	0	0	notsig
FBgn0033950	0	0	0	0	0	0	notsig
FBgn0033951	0	0	0	0	0	0	notsig
FBgn0033952	1	0	0	1	0	1	noexon
FBgn0033953	0	0	0	0	0	0	notsig
FBgn0033954	0	0	0	0	0	0	notsig
FBgn0033955	0	0	0	0	0	0	notsig
FBgn0020269	1	1	0	1	0	1	noexon
FBgn0050479	1	0	0	1	1	0	exon
FBgn0050480	1	0	0	1	1	0	exon
FBgn0263376	1	0	0	1	1	1	both
FBgn0033958	1	1	0	1	1	0	exon
FBgn0010388	0	0	0	0	0	0	notsig
FBgn0012042	0	0	0	0	0	0	notsig
FBgn0041581	0	0	0	0	0	0	notsig
FBgn0028689	1	0	0	1	1	0	exon
FBgn0050476	0	0	0	0	0	0	notsig
